
-------------------- Trial 0  --------------------
315 emam emam:0.9709801144246392 shah:0.029019885575360796 
740 emam emam:0.917561629581604 shah:0.08243837041839598 
2116 emam emam:0.9999987913889817 shah:1.2086110182569376E-6 
2128 emam emam:0.5991990726072424 shah:0.4008009273927576 
2679 emam emam:0.9878889083214687 shah:0.012111091678531345 
250 shah shah:0.870799276920324 emam:0.12920072307967603 
797 shah shah:0.6362498926657191 emam:0.363750107334281 
1313 emam emam:0.5257955688209693 shah:0.4742044311790306 
431 emam emam:0.9352756235195042 shah:0.06472437648049571 
2587 emam emam:0.7650099275784049 shah:0.23499007242159514 
123 shah shah:0.994391923782209 emam:0.005608076217791165 
596 emam emam:0.9454731374949622 shah:0.05452686250503791 
721 shah emam:0.8489929883384446 shah:0.15100701166155547 
2784 emam emam:0.8676923917973889 shah:0.13230760820261103 
736 shah shah:0.8763225493854484 emam:0.12367745061455157 
48 emam emam:0.7601118045861537 shah:0.23988819541384634 
1405 emam emam:0.7187230657760478 shah:0.28127693422395206 
2877 emam emam:0.9768967660052303 shah:0.02310323399476977 
113 emam emam:0.93260954932572 shah:0.0673904506742799 
2259 emam emam:0.9816176440000132 shah:0.018382355999986826 
1057 emam emam:0.8968019588808442 shah:0.10319804111915575 
382 shah emam:0.7704089773295 shah:0.22959102267050008 
1898 emam emam:0.9821771250617474 shah:0.017822874938252565 
1610 emam emam:0.9757705904089896 shah:0.02422940959101033 
104 emam emam:0.8229927297937774 shah:0.1770072702062226 
2378 emam emam:0.8229927297937774 shah:0.1770072702062226 
2257 emam emam:0.9266529105172977 shah:0.07334708948270237 
864 shah shah:0.9999572917537343 emam:4.2708246265855464E-5 
800 shah shah:0.9694258803039326 emam:0.030574119696067326 
636 shah shah:0.9894417828412435 emam:0.010558217158756439 
2277 emam emam:0.8503571794848287 shah:0.14964282051517136 
656 emam emam:0.999998991661847 shah:1.008338152931917E-6 
926 emam emam:0.9974438391076179 shah:0.0025561608923822337 
1148 emam emam:0.9966095169900885 shah:0.003390483009911463 
2178 emam emam:0.9334491283461659 shah:0.06655087165383404 
1166 emam emam:0.8995961456324731 shah:0.10040385436752679 
878 emam emam:0.9955969051222476 shah:0.00440309487775247 
190 emam emam:0.8347746449979597 shah:0.16522535500204028 
2716 emam emam:0.9708978075848836 shah:0.029102192415116357 
1706 emam emam:0.9148349959321186 shah:0.08516500406788143 
2246 emam emam:0.7573231450428687 shah:0.24267685495713137 
2076 emam emam:0.9981457332326884 shah:0.0018542667673114486 
3007 emam emam:0.948350926076187 shah:0.051649073923812926 
2052 emam emam:0.990914810985334 shah:0.00908518901466609 
292 emam emam:0.9970774200203902 shah:0.0029225799796098306 
1942 emam emam:0.8337492323820276 shah:0.16625076761797244 
335 shah emam:0.7379372725675449 shah:0.26206272743245507 
1608 emam emam:0.8470671495723053 shah:0.1529328504276946 
170 shah shah:0.7488438771660944 emam:0.25115612283390565 
419 emam emam:0.9971577586860523 shah:0.0028422413139476597 
3032 emam emam:0.750989679296391 shah:0.24901032070360893 
1198 emam emam:0.9691985506864211 shah:0.030801449313578852 
108 shah shah:0.9783525687855044 emam:0.021647431214495614 
1093 emam emam:0.8327212121110752 shah:0.16727878788892486 
2802 emam emam:0.8858276081540492 shah:0.11417239184595081 
1280 emam emam:0.9969771738752304 shah:0.003022826124769594 
2966 emam emam:0.9784453460156594 shah:0.021554653984340606 
2757 emam emam:0.9959137966628293 shah:0.004086203337170742 
1006 emam emam:0.9264938689466307 shah:0.07350613105336941 
1024 emam emam:0.9493319301766948 shah:0.05066806982330511 
644 emam emam:0.928730585967597 shah:0.07126941403240296 
431 shah shah:0.5330345601992176 emam:0.4669654398007825 
490 shah emam:0.8722254298391541 shah:0.12777457016084587 
36 shah emam:0.5182283817707869 shah:0.48177161822921305 
759 emam emam:0.9021497919516419 shah:0.09785020804835814 
692 emam emam:0.8955403439133994 shah:0.10445965608660052 
468 emam emam:0.9979789945483285 shah:0.002021005451671519 
682 shah shah:0.9468295720620583 emam:0.05317042793794175 
1966 emam emam:0.9660505747020828 shah:0.03394942529791724 
1466 emam emam:0.6104646057114382 shah:0.3895353942885618 
545 emam shah:0.5826448760915318 emam:0.4173551239084681 
717 emam emam:0.9777800549808584 shah:0.02221994501914156 
1731 emam emam:0.9988813485596574 shah:0.0011186514403426421 
2734 emam emam:0.992569624355653 shah:0.007430375644347051 
2858 emam emam:0.9957550301584587 shah:0.004244969841541276 
1893 emam emam:0.9660797290939137 shah:0.033920270906086285 
575 shah shah:0.8000946680055079 emam:0.1999053319944922 
2873 emam emam:0.9142313409770542 shah:0.08576865902294589 
188 shah emam:0.5565122820578362 shah:0.4434877179421637 
346 shah shah:0.9994785575896492 emam:5.214424103507326E-4 
1569 emam emam:0.8946469901023523 shah:0.10535300989764763 
2600 emam shah:0.5728281142160124 emam:0.4271718857839875 
1284 emam emam:0.99901769508612 shah:9.823049138798802E-4 
2983 emam emam:0.961103598453713 shah:0.038896401546287096 
1625 emam emam:0.8310447858426411 shah:0.16895521415735898 
1360 emam emam:0.8229927297937774 shah:0.1770072702062226 
2946 emam emam:0.8942088600962919 shah:0.10579113990370828 
126 emam emam:0.8341225936377861 shah:0.165877406362214 
1269 emam emam:0.9992854901771889 shah:7.14509822811006E-4 
2184 emam emam:0.9925159549649123 shah:0.007484045035087638 
1558 emam emam:0.8655982014020325 shah:0.13440179859796764 
1794 emam emam:0.9872867715489383 shah:0.012713228451061735 
879 shah emam:0.8229927297937774 shah:0.1770072702062226 
865 emam emam:0.9544752914182142 shah:0.045524708581785825 
1329 emam emam:0.9921272941338558 shah:0.007872705866144207 
1715 emam emam:0.8818427520123654 shah:0.11815724798763451 
2867 emam emam:0.9998001352573042 shah:1.9986474269574565E-4 
822 shah shah:0.9966104250657378 emam:0.0033895749342621657 
1937 emam emam:0.8825250241734452 shah:0.11747497582655479 
2896 emam emam:0.9912745878738655 shah:0.008725412126134506 
15 emam emam:0.984170346220208 shah:0.01582965377979195 
797 emam emam:0.9590210497506061 shah:0.04097895024939401 
340 shah shah:0.9471830571048071 emam:0.052816942895192835 
266 shah shah:0.9967169823394967 emam:0.003283017660503314 
809 shah shah:0.9709811512415991 emam:0.02901884875840082 
2640 emam emam:0.9997223269693548 shah:2.776730306451395E-4 
22 shah shah:0.995392184766704 emam:0.004607815233296071 
270 shah shah:0.9978965578274241 emam:0.002103442172575892 
585 emam emam:0.9908454204599778 shah:0.009154579540022155 
609 emam emam:0.9442767992556517 shah:0.05572320074434833 
1838 emam emam:0.8266954557489261 shah:0.17330454425107397 
895 emam emam:0.9769182618464236 shah:0.023081738153576444 
2800 emam emam:0.991973569926216 shah:0.008026430073783996 
737 emam emam:0.9171283021295571 shah:0.08287169787044282 
1199 emam emam:0.9982567191623379 shah:0.0017432808376621142 
369 shah shah:0.6440655901969826 emam:0.3559344098030173 
269 shah shah:0.7185124381155983 emam:0.28148756188440177 
334 shah emam:0.839822021463068 shah:0.16017797853693208 
85 shah emam:0.6062009207800345 shah:0.39379907921996554 
1217 emam emam:0.5394420957532763 shah:0.46055790424672366 
2253 emam emam:0.9808380601067143 shah:0.019161939893285733 
302 emam emam:0.9803640205800727 shah:0.01963597941992746 
9 shah emam:0.6464757299918494 shah:0.3535242700081505 
93 emam emam:0.712875095306546 shah:0.287124904693454 
291 emam emam:0.907557730006005 shah:0.09244226999399498 
103 emam emam:0.8685853025161865 shah:0.13141469748381354 
1301 emam emam:0.9979999499972843 shah:0.0020000500027157154 
787 emam emam:0.9107027368398346 shah:0.08929726316016545 
457 emam emam:0.8921942732340932 shah:0.10780572676590681 
79 shah emam:0.6813102777323262 shah:0.3186897222676739 
2769 emam emam:0.7704089773295 shah:0.22959102267050008 
3020 emam emam:0.88106280168516 shah:0.11893719831483995 
387 emam emam:0.7704089773295 shah:0.22959102267050008 
414 emam emam:0.9277281713849799 shah:0.07227182861502006 
1348 emam emam:0.9334623258694486 shah:0.06653767413055152 
426 shah emam:0.8229927297937774 shah:0.1770072702062226 
665 emam emam:0.9997781171393479 shah:2.2188286065210426E-4 
1510 emam emam:0.9776579996392274 shah:0.02234200036077269 
5 shah shah:0.8776735804512907 emam:0.12232641954870935 
1074 emam emam:0.804039474593506 shah:0.19596052540649406 
1768 emam emam:0.9924328296003717 shah:0.0075671703996283415 
1789 emam emam:0.9978651401854102 shah:0.002134859814589836 
969 emam emam:0.7911498058726569 shah:0.20885019412734318 
869 emam emam:0.9900936801378432 shah:0.009906319862156773 
565 emam emam:0.9926362086816274 shah:0.007363791318372626 
540 emam emam:0.6608423224970605 shah:0.3391576775029395 
193 emam emam:0.9424768413755399 shah:0.05752315862446004 
2962 emam emam:0.9147377154511327 shah:0.0852622845488672 
2314 emam emam:0.9982098486079893 shah:0.001790151392010706 
2030 emam emam:0.603424470175092 shah:0.39657552982490807 
289 shah shah:0.9136732107682843 emam:0.0863267892317157 
1019 emam emam:0.7376855374155474 shah:0.26231446258445257 
956 emam emam:0.9570623630909683 shah:0.04293763690903162 
398 shah shah:0.8677817306756477 emam:0.1322182693243524 
825 emam emam:0.7850695176407645 shah:0.21493048235923554 
1860 emam emam:0.8895018715360107 shah:0.11049812846398945 
751 shah shah:0.8894079725874813 emam:0.11059202741251868 
2560 emam emam:0.9887766002027991 shah:0.011223399797200901 
276 emam emam:0.9943367210680489 shah:0.005663278931951022 
2371 emam emam:0.8842639929193685 shah:0.11573600708063152 
2653 emam shah:0.5744629266824025 emam:0.42553707331759744 
1734 emam emam:0.7982011297518952 shah:0.20179887024810483 
2070 emam emam:0.9996214405811623 shah:3.785594188377882E-4 
2890 emam emam:0.9111544833815113 shah:0.08884551661848877 
788 shah shah:0.9821732423323434 emam:0.0178267576676567 
2844 emam emam:0.9833905319317251 shah:0.016609468068274975 
749 emam emam:0.9999977410699858 shah:2.2589300141091558E-6 
2561 emam emam:0.9373924122313834 shah:0.06260758776861654 
2212 emam emam:0.9360352631733313 shah:0.0639647368266686 
1812 emam emam:0.989757445843174 shah:0.010242554156825985 
1601 emam emam:0.998535127067961 shah:0.0014648729320390597 
37 emam emam:0.8895665503064828 shah:0.1104334496935172 
1435 emam emam:0.8164622874771562 shah:0.18353771252284382 
2689 emam emam:0.8182056759503225 shah:0.18179432404967755 
2000 emam emam:0.9932738375039321 shah:0.006726162496067888 
32 shah shah:0.694210310725744 emam:0.305789689274256 
656 shah shah:0.9999999140565868 emam:8.594341320855695E-8 
916 emam emam:0.9778811306179676 shah:0.022118869382032353 
909 emam emam:0.9739396127531804 shah:0.026060387246819444 
1029 emam emam:0.9694910667174337 shah:0.030508933282566274 
2040 emam emam:0.9926282283481997 shah:0.007371771651800279 
401 shah emam:0.8229927297937774 shah:0.1770072702062226 
1264 emam emam:0.8008884541475461 shah:0.1991115458524539 
691 emam emam:0.6782822686844497 shah:0.32171773131555037 
96 shah shah:0.7481977149965361 emam:0.25180228500346385 
780 emam emam:0.9700000966034751 shah:0.029999903396524946 
636 emam emam:0.9943919427559499 shah:0.0056080572440500714 
2832 emam emam:0.9478752203900233 shah:0.052124779609976774 
2463 emam emam:0.7285688982547601 shah:0.27143110174523993 
2900 emam emam:0.8229927297937774 shah:0.1770072702062226 
2429 emam emam:0.7260005764735772 shah:0.2739994235264227 
204 emam emam:0.9911685424872672 shah:0.008831457512732765 
810 shah shah:0.9998526872349643 emam:1.473127650357251E-4 
1890 emam emam:0.8045960427194567 shah:0.19540395728054324 
1808 emam emam:0.970727814676505 shah:0.029272185323494945 
1512 emam emam:0.7573231450428687 shah:0.24267685495713137 
584 shah emam:0.8075697272034974 shah:0.19243027279650265 
2474 emam emam:0.895250100765867 shah:0.10474989923413291 
2918 emam emam:0.9655680729286534 shah:0.034431927071346645 
2077 emam emam:0.914120212054128 shah:0.08587978794587195 
744 emam emam:0.953772259297009 shah:0.04622774070299095 
2909 emam emam:0.992544671492104 shah:0.007455328507896053 
595 emam emam:0.9929127611122911 shah:0.007087238887708988 
1326 emam emam:0.7095264990824978 shah:0.29047350091750224 
1040 emam emam:0.964388532132373 shah:0.03561146786762697 
1334 emam emam:0.9710130254117129 shah:0.028986974588287105 
748 emam emam:0.8897917557708693 shah:0.11020824422913064 
526 emam emam:0.8229927297937774 shah:0.1770072702062226 
2836 emam emam:0.7850695176407645 shah:0.21493048235923554 
59 emam emam:0.7680344535188286 shah:0.2319655464811714 
408 shah shah:0.9450499664276536 emam:0.05495003357234647 
831 shah shah:0.504437892952034 emam:0.4955621070479661 
510 emam emam:0.9457307023630342 shah:0.05426929763696573 
765 emam emam:0.7634404670308232 shah:0.23655953296917676 
578 shah emam:0.5835836529672723 shah:0.4164163470327276 
796 emam emam:0.7584081649927702 shah:0.2415918350072299 
2057 emam emam:0.9845977942416155 shah:0.015402205758384553 
2565 emam emam:0.9999695569435508 shah:3.0443056449202758E-5 
2598 emam emam:0.9880520324499293 shah:0.011947967550070606 
116 emam emam:0.9362909670324042 shah:0.0637090329675958 
2235 emam emam:0.9263145476709107 shah:0.07368545232908928 
294 emam emam:0.9731961485782409 shah:0.026803851421759214 
148 emam emam:0.9648126228155903 shah:0.03518737718440981 
2643 emam emam:0.9704871282501639 shah:0.029512871749836116 
318 shah shah:0.9373371284212674 emam:0.0626628715787327 
199 emam emam:0.971767324456147 shah:0.02823267554385289 
1409 emam emam:0.9927348720016177 shah:0.0072651279983823955 
298 shah shah:0.9563459986901984 emam:0.04365400130980151 
476 emam emam:0.8229927297937774 shah:0.1770072702062226 
1764 emam emam:0.937931437903063 shah:0.062068562096936924 
690 emam emam:0.9500097854569705 shah:0.049990214543029626 
1862 emam emam:0.7982011297518952 shah:0.20179887024810483 
992 emam emam:0.8666062101817782 shah:0.13339378981822173 
1237 emam emam:0.8677577242176431 shah:0.13224227578235684 
2635 emam emam:0.8851735572310037 shah:0.11482644276899638 
2879 emam emam:0.7035220227525223 shah:0.2964779772474778 
394 shah emam:0.7766182723943342 shah:0.22338172760566588 
2779 emam emam:0.9986885199243097 shah:0.0013114800756904004 
618 emam emam:0.7812438234107079 shah:0.21875617658929214 
587 emam shah:0.5400938094236674 emam:0.4599061905763327 
299 emam emam:0.9962935917092289 shah:0.003706408290771023 
1018 emam emam:0.8342266804594288 shah:0.16577331954057117 
1681 emam emam:0.7301622887734815 shah:0.2698377112265184 
367 shah emam:0.8099022201493961 shah:0.19009777985060386 
2372 emam emam:0.9793594796986984 shah:0.02064052030130146 
591 emam emam:0.9911794743272969 shah:0.008820525672703023 
827 emam emam:0.7850695176407645 shah:0.21493048235923554 
2786 emam emam:0.8229927297937774 shah:0.1770072702062226 
611 emam emam:0.9969014302157589 shah:0.0030985697842410747 
1180 emam emam:0.8543100110451822 shah:0.1456899889548178 
1336 emam emam:0.9311164932759336 shah:0.0688835067240665 
2623 emam emam:0.9834416476455122 shah:0.016558352354487684 
2305 emam emam:0.9627493531120647 shah:0.037250646887935314 
2093 emam emam:0.5967950118192522 shah:0.4032049881807479 
758 shah shah:0.5074865177677035 emam:0.4925134822322965 
2624 emam emam:0.9024813575737014 shah:0.0975186424262986 
934 emam emam:0.9039482148546868 shah:0.09605178514531329 
317 emam emam:0.7464160532102151 shah:0.25358394678978485 
117 emam emam:0.9274306529036617 shah:0.07256934709633836 
2721 emam emam:0.9922311740003612 shah:0.007768825999638722 
44 shah shah:0.6323002852594598 emam:0.3676997147405402 
1708 emam emam:0.8356889157899802 shah:0.16431108421001975 
75 emam emam:0.9639852107305893 shah:0.03601478926941065 
2343 emam emam:0.8553102335524813 shah:0.14468976644751866 
2609 emam emam:0.9675329432553892 shah:0.032467056744610805 
991 emam emam:0.8323965908197137 shah:0.16760340918028627 
553 shah shah:0.9894093370268165 emam:0.01059066297318337 
2753 emam emam:0.9865139460100631 shah:0.013486053989936998 
1702 emam emam:0.9757809808666804 shah:0.024219019133319527 
2113 emam emam:0.5161501283101031 shah:0.4838498716898969 
2686 emam emam:0.9384195939372739 shah:0.06158040606272603 
481 emam emam:0.7249845412110598 shah:0.27501545878894024 
2951 emam emam:0.9999668140930766 shah:3.3185906923465324E-5 
1683 emam emam:0.9853083181353668 shah:0.014691681864633179 
1948 emam emam:0.8489929883384446 shah:0.15100701166155547 
858 emam emam:0.9917074584607546 shah:0.008292541539245326 
605 shah shah:0.9730973054007354 emam:0.02690269459926458 
1787 emam emam:0.9808413602136368 shah:0.019158639786363313 
2310 emam emam:0.9975035284423533 shah:0.0024964715576466087 
1296 emam emam:0.9777701987345454 shah:0.02222980126545452 
3036 emam emam:0.9811017916523245 shah:0.018898208347675655 
828 emam emam:0.8229927297937774 shah:0.1770072702062226 
1191 emam emam:0.7559385554333783 shah:0.2440614445666217 
2978 emam emam:0.9401658172864577 shah:0.05983418271354231 
1429 emam emam:0.9097538474942907 shah:0.09024615250570929 
